# sensor
0.000000000000000000e+00,3.317361539711261287e+01,-1.167842716512090533e+02
1.000000000000000000e+00,3.307643892039894951e+01,-1.169400541883366031e+02
2.000000000000000000e+00,3.308337248008180609e+01,-1.169384559617075041e+02
3.000000000000000000e+00,3.310893895616153770e+01,-1.167630913683288725e+02
4.000000000000000000e+00,3.311169102788790042e+01,-1.169471165829413621e+02
5.000000000000000000e+00,3.329671134618497064e+01,-1.168407991298394109e+02
6.000000000000000000e+00,3.306472399310072774e+01,-1.166864382723905749e+02
7.000000000000000000e+00,3.317780964170806612e+01,-1.166327962692351718e+02
8.000000000000000000e+00,3.321345022666272229e+01,-1.167250572883778688e+02
9.000000000000000000e+00,3.314629560652969076e+01,-1.169875881290529520e+02
1.000000000000000000e+01,3.320014030930598636e+01,-1.167183570774685109e+02
1.100000000000000000e+01,3.325404486760434963e+01,-1.169422951419611252e+02
1.200000000000000000e+01,3.323552481904459910e+01,-1.169815776275670487e+02
1.300000000000000000e+01,3.302680460460464928e+01,-1.168473927532449181e+02
1.400000000000000000e+01,3.328413582966018680e+01,-1.167203968273662440e+02
1.500000000000000000e+01,3.320032575749394965e+01,-1.167859868517853528e+02
1.600000000000000000e+01,3.319543069639551902e+01,-1.166184612766547417e+02
1.700000000000000000e+01,3.308446233998151342e+01,-1.166532571956106210e+02
1.800000000000000000e+01,3.309532893366043282e+01,-1.168883139042416701e+02
1.900000000000000000e+01,3.308491055416099869e+01,-1.167258619855579980e+02
2.000000000000000000e+01,3.311529342689330235e+01,-1.167722917903870297e+02
2.100000000000000000e+01,3.324320858670507306e+01,-1.168963628998860855e+02
2.200000000000000000e+01,3.312200670498966559e+01,-1.168856517123310681e+02
2.300000000000000000e+01,3.320902416800569767e+01,-1.168589158840659081e+02
2.400000000000000000e+01,3.311789004522310620e+01,-1.166430207916487234e+02
2.500000000000000000e+01,3.320329725068017979e+01,-1.169915583422240672e+02
2.600000000000000000e+01,3.319526770633096646e+01,-1.168495782505276708e+02
2.700000000000000000e+01,3.329356318659201719e+01,-1.168466008500121944e+02
2.800000000000000000e+01,3.307571628767055927e+01,-1.168535629095070192e+02
2.900000000000000000e+01,3.307432007112346639e+01,-1.169662484365217381e+02
3.000000000000000000e+01,3.309297487379249247e+01,-1.169099391030349580e+02
3.100000000000000000e+01,3.319383466005263728e+01,-1.168601440044771067e+02
3.200000000000000000e+01,3.319305675719572690e+01,-1.167933616420968832e+02
3.300000000000000000e+01,3.324526228563797048e+01,-1.167221683640821084e+02
3.400000000000000000e+01,3.327502075942445714e+01,-1.167188961457325433e+02
3.500000000000000000e+01,3.325447348358015631e+01,-1.169592749278154855e+02
3.600000000000000000e+01,3.312011108951269023e+01,-1.168591600873155585e+02
3.700000000000000000e+01,3.310420251628326582e+01,-1.168301620142426316e+02
3.800000000000000000e+01,3.315193857488593210e+01,-1.169856497533172046e+02
3.900000000000000000e+01,3.324818656810908379e+01,-1.168487779521888115e+02
4.000000000000000000e+01,3.324597433429764948e+01,-1.168562067797102202e+02
4.100000000000000000e+01,3.325976802409756061e+01,-1.169320463478797620e+02
4.200000000000000000e+01,3.324688083826738705e+01,-1.168695203554360234e+02
4.300000000000000000e+01,3.309866525041680063e+01,-1.168280682658189846e+02
4.400000000000000000e+01,3.316907105428465741e+01,-1.168083253189527824e+02
