1.086433708756283886e+04,9.895010346200822823e+03
1.235261913754715533e+04,8.539342415546185293e+03
6.273812217931334089e+03,2.277216820041617393e+04
1.981428192217729520e+04,6.206350038790269537e+03
1.697826014901413873e+04,1.421782470359767649e+04
6.071694955689016751e+03,2.504979858186747515e+04
2.517589486400390160e+04,1.758573395372450614e+04
2.767686523104953812e+04,1.012177295286256049e+04
7.368352625016141246e+03,1.562770621369053515e+04
1.719513073328271275e+04,6.961940803015694655e+03
2.955834832159874350e+04,1.969575417125947570e+04
1.471194907219691049e+04,1.893156045316448581e+04
1.151916964317603060e+03,2.357308980321140552e+04
1.922171842217155063e+04,1.660616715389689944e+03
2.489163380109249920e+04,1.441943918855079392e+04
8.185868730080260320e+03,8.823414005848801025e+03
2.538881849285762655e+04,9.495491918949806859e+03
2.466240056268524768e+03,3.754359943917408145e+03
2.437371347183036778e+04,6.573918342871776304e+02
1.437076012970472902e+03,2.669991463953996572e+04
1.885161825211775795e+04,2.118336947958514793e+04
1.606124331681796320e+04,8.556022861531038870e+03
2.975831633464972765e+04,1.483054068005833687e+04
2.015642755548927016e+04,7.699531033877602567e+03
2.305378446727305709e+04,2.419974907180806622e+04
6.955723196081037713e+03,5.052932677475973833e+03
1.537311041488130286e+04,1.397377013629757676e+04
2.967923181614358327e+04,2.414075637602493589e+04
1.170196125360209589e+04,5.657041266185891573e+02
2.006567233926878907e+04,3.947632900899387096e+03
1.022452988544247091e+04,1.471798754026340248e+04
5.049040536230799262e+03,8.167994804271978865e+03
4.865894483645646687e+03,5.327992545166775017e+03
1.415891611223195468e+04,8.030577415372207724e+03
1.214723788192975553e+04,4.532205122597281843e+03
3.991902803853488876e+03,8.567398540005518953e+03
2.389198367201080328e+04,4.511421993838682170e+02
7.607173435417219480e+03,7.154068441821545093e+03
2.106275698310448934e+04,1.026446292295108469e+04
1.358152452677511974e+04,1.707411947344709188e+04
1.446879618134396333e+04,9.154584821358510453e+03
8.928358010396631244e+02,1.734738762168293761e+04
2.245773523239176211e+04,1.571576144336164361e+04
2.303766179612957330e+03,2.817708032177189307e+04
5.177508060134779043e+03,1.920905465296082912e+04
9.262162669262252166e+03,7.380808925590627950e+03
7.166041759710523365e+03,1.044843034467654252e+04
7.298395085057754841e+03,2.637974718983560160e+04
1.078777117091768196e+04,2.899040334956000152e+04
1.562200329999737369e+04,8.777871325587297179e+03
8.953290784500611608e+02,1.690855650205520215e+04
1.440036124390711120e+04,1.447145255752456706e+03
1.451346885496512550e+04,7.798496540111022114e+03
2.851974951563958530e+04,2.148683003655738867e+04
2.044272803810430923e+04,1.499141893602500568e+04
4.911154949733412650e+03,2.381911891760579965e+04
7.322754928260067572e+03,7.038512346606851224e+02
2.064500656099326807e+04,9.937315029893426981e+03
1.735301196087343214e+03,1.297402369981774791e+04
1.733546450426795491e+04,5.828307000954636123e+02
1.712135241579698413e+04,1.267974612199675539e+04
2.105086827282281592e+04,2.277062268985756964e+04
1.674187279041289366e+04,2.655525086527221720e+04
1.660368263400604519e+03,5.641875054791951698e+03
1.178501330559109010e+04,1.102078632039873628e+04
1.970766434184069658e+04,2.456849181395853884e+04
1.700635856735099514e+04,2.126574144704096761e+04
2.464908432070389608e+04,1.626024114967700189e+04
6.764874243708740323e+03,1.147234101772724898e+04
4.398479804336430448e+02,2.142170063978564212e+04
1.194187296596657234e+03,6.663247910809476707e+03
2.325517015209303645e+04,9.786254529192718110e+03
2.989881657187616293e+04,1.041148103228275613e+04
2.770272119506515082e+04,4.896028470612841375e+03
2.614623434971614552e+04,1.777623234831900845e+04
2.565239299404807753e+04,1.740892773889758973e+04
4.510116414206993795e+03,2.303258953843684503e+04
2.070548222462764898e+03,2.882629214260202934e+04
7.444912953482645207e+03,2.039125682594222599e+04
2.481350909771277293e+04,2.966887514513394308e+03
4.710882563811250293e+03,2.135646500918749734e+04
1.968481588664116498e+04,5.176066448922673771e+03
1.153668532286691698e+04,2.406547339646021283e+04
1.607501071433614015e+04,1.212593199750891836e+04
1.183174395159010055e+04,2.455437921570174876e+04
2.352562318546175447e+04,1.170938118001295607e+03
1.794444940917692065e+03,1.733570312129741433e+04
2.782402507181579131e+04,2.767557947765554127e+04
1.216066485262581955e+04,6.506353480114428748e+03
3.237104599745155156e+02,1.674011228958938955e+04
9.697968229706704733e+03,8.262918316825987858e+03
5.459827690238259493e+03,1.815353015320621125e+04
1.542230417692102856e+04,2.778320021546483258e+04
2.056556238886189385e+04,2.255376536809121171e+04
2.389770832101532142e+04,1.149506920036123483e+04
2.102736860419664663e+04,2.292101763001110521e+04
1.699421925054655730e+04,3.587503184797856647e+03
5.345961068129156502e+02,1.097243033403786831e+04
9.962526314443462979e+03,5.971420365323532451e+02
2.463949397686811426e+04,2.642636142183123593e+04
